,t,y
104,0.10400000000000001,1.5330075045290634
105,0.105,1.5306616793369576
106,0.106,1.52796558377533
107,0.107,1.5249217398563155
108,0.108,1.5215327854419645
109,0.109,1.5178014732455796
110,0.11,1.5137306697925532
111,0.111,1.5093233543410745
112,0.112,1.5045826177630963
113,0.113,1.499511661385962
114,0.114,1.4941137957950983
115,0.115,1.4883924395982135
116,0.116,1.4823511181514357
117,0.117,1.4759934622478421
118,0.11800000000000001,1.4693232067688597
119,0.11900000000000001,1.4623441892990072
120,0.12,1.4550603487044778
121,0.121,1.4474757236760705
122,0.122,1.4395944512369871
123,0.123,1.4314207652160325
124,0.124,1.4229589946867562
125,0.125,1.414213562373095
126,0.126,1.4051889830220903
127,0.127,1.3958898617442506
128,0.128,1.3863208923221586
129,0.129,1.3764868554879253
130,0.13,1.3663926171701015
131,0.131,1.3560431267106725
132,0.132,1.3454434150527792
133,0.133,1.3345985928997985
134,0.134,1.3235138488464497
135,0.135,1.31219444748259
136,0.136,1.300645727470373
137,0.137,1.288873099595456
138,0.138,1.2768820447929543
139,0.139,1.2646781121488408
140,0.14,1.2522669168775045
141,0.14100000000000001,1.239654138276192
142,0.14200000000000002,1.2268455176570554
143,0.14300000000000002,1.2138468562575468
144,0.14400000000000002,1.2006640131299027
145,0.145,1.1873029030104714
146,0.146,1.1737694941696366
147,0.147,1.1600698062431167
148,0.148,1.146209908045394
149,0.149,1.1321959153660646
150,0.15,1.118033988749895
151,0.151,1.1037303312613662
152,0.152,1.0892911862345094
153,0.153,1.0747228350088345
154,0.154,1.0600315946521526
155,0.155,1.0452238156711047
156,0.156,1.0303058797102196
157,0.157,1.0152841972403084
158,0.158,1.0001652052370253
159,0.159,0.9849553648504212
160,0.16,0.9696611590663191
161,0.161,0.9542890903603432
162,0.162,0.938845678345435
163,0.163,0.9233374574137008
164,0.164,0.907770974373422
165,0.165,0.8921527860820719
166,0.166,0.8764894570761876
167,0.167,0.8607875571989312
168,0.168,0.8450536592261881
169,0.169,0.829294336492055
170,0.17,0.8135161605145503
171,0.171,0.7977256986223985
172,0.17200000000000001,0.7819295115837381
173,0.17300000000000001,0.7661341512375855
174,0.17400000000000002,0.7503461581289064
175,0.17500000000000002,0.7345720591481366
176,0.176,0.7188183651759881
177,0.177,0.7030915687343757
178,0.178,0.6873981416443165
179,0.179,0.6717445326916126
180,0.18,0.656137165301165
181,0.181,0.6405824352207414
182,0.182,0.6250867082150199
183,0.183,0.609656317770729
184,0.184,0.594297562813708
185,0.185,0.5790167054386901
186,0.186,0.5638199686526197
187,0.187,0.5487135341323144
188,0.188,0.5337035399972558
189,0.189,0.5187960785983124
190,0.19,0.5039971943231787
191,0.191,0.4893128814193096
192,0.192,0.47474908183512426
193,0.193,0.4603116830802532
194,0.194,0.4460065161055827
195,0.195,0.43183935320385425
196,0.196,0.4178159059315686
197,0.197,0.40394182305292914
198,0.198,0.3902226885065564
199,0.199,0.3766640193957036
200,0.2,0.3632712640026805
201,0.201,0.3500497998281942
202,0.202,0.3370049316563085
203,0.203,0.3241418896457058
204,0.20400000000000001,0.3114658274479315
205,0.20500000000000002,0.298981820353291
206,0.20600000000000002,0.28669486346506123
207,0.20700000000000002,0.27460986990266123
208,0.20800000000000002,0.26273166903442446
209,0.209,0.2510650047406042
210,0.21,0.23961453370721975
211,0.211,0.2283848237513667
212,0.212,0.21738035217857032
213,0.213,0.2066055041727769
214,0.214,0.19606457121955412
215,0.215,0.1857617495630569
216,0.216,0.17570113869731707
217,0.217,0.16588673989237845
218,0.218,0.1563224547558194
219,0.219,0.14701208383016307
220,0.22,0.13795932522667376
221,0.221,0.12916777329603446
222,0.222,0.12064091733637017
223,0.223,0.11238214033907812
224,0.224,0.10439471777291465
225,0.225,0.09668181640676998
226,0.226,0.0892464931715432
227,0.227,0.08209169406153394
228,0.228,0.07522025307573366
229,0.229,0.06863489119939192
230,0.23,0.06233821542622642
231,0.231,0.056332717821621414
232,0.232,0.050620774627144094
233,0.233,0.045204645406704214
234,0.234,0.04008647223465722
235,0.23500000000000001,0.03526827892613682
236,0.23600000000000002,0.030751970309898513
237,0.23700000000000002,0.026539331543924072
238,0.23800000000000002,0.022632027474036698
239,0.23900000000000002,0.019031602035753048
240,0.24,0.015739477699582838
241,0.241,0.012756954959977085
242,0.242,0.010085211868103516
243,0.243,0.007725303608618117
244,0.244,0.00567816212058081
245,0.245,0.003944595762651604
246,0.246,0.002525289022686006
247,0.247,0.001420802271833943
248,0.248,0.000631571563226907
249,0.249,0.0001579084753281501
250,0.25,0.0
251,0.251,0.0001579084753281501
252,0.252,0.000631571563226907
253,0.253,0.001420802271833943
254,0.254,0.002525289022686006
255,0.255,0.003944595762651604
256,0.256,0.00567816212058081
257,0.257,0.007725303608618117
258,0.258,0.010085211868103516
259,0.259,0.012756954959976974
260,0.26,0.015739477699582838
261,0.261,0.01903160203575316
262,0.262,0.02263202747403681
263,0.263,0.02653933154392396
264,0.264,0.030751970309898735
265,0.265,0.03526827892613693
266,0.266,0.04008647223465711
267,0.267,0.045204645406704436
268,0.268,0.05062077462714398
269,0.269,0.0563327178216213
270,0.27,0.06233821542622653
271,0.271,0.06863489119939181
272,0.272,0.07522025307573355
273,0.273,0.08209169406153416
274,0.274,0.08924649317154298
275,0.275,0.09668181640676965
276,0.276,0.10439471777291498
277,0.277,0.1123821403390779
278,0.278,0.12064091733636995
279,0.279,0.12916777329603468
280,0.28,0.13795932522667365
281,0.281,0.1470120838301633
282,0.28200000000000003,0.15632245475581974
283,0.28300000000000003,0.16588673989237823
284,0.28400000000000003,0.1757011386973173
285,0.28500000000000003,0.18576174956305735
286,0.28600000000000003,0.19606457121955378
287,0.28700000000000003,0.20660550417277723
288,0.28800000000000003,0.21738035217857044
289,0.289,0.22838482375136626
290,0.29,0.23961453370721908
291,0.291,0.25106500474060367
292,0.292,0.26273166903442435
293,0.293,0.2746098699026607
294,0.294,0.28669486346506123
295,0.295,0.2989818203532908
296,0.296,0.31146582744793094
297,0.297,0.3241418896457059
298,0.298,0.3370049316563083
299,0.299,0.3500497998281935
300,0.3,0.3632712640026803
301,0.301,0.3766640193957034
302,0.302,0.3902226885065557
303,0.303,0.4039418230529289
304,0.304,0.41781590593156837
305,0.305,0.43183935320385347
306,0.306,0.4460065161055825
307,0.307,0.4603116830802529
308,0.308,0.47474908183512365
309,0.309,0.4893128814193093
310,0.31,0.5039971943231784
311,0.311,0.5187960785983117
312,0.312,0.5337035399972556
313,0.313,0.5487135341323142
314,0.314,0.56381996865262
315,0.315,0.5790167054386899
316,0.316,0.5942975628137078
317,0.317,0.6096563177707292
318,0.318,0.6250867082150195
319,0.319,0.640582435220741
320,0.32,0.656137165301165
321,0.321,0.6717445326916122
322,0.322,0.6873981416443162
323,0.323,0.7030915687343761
324,0.324,0.7188183651759879
325,0.325,0.7345720591481368
326,0.326,0.7503461581289069
327,0.327,0.7661341512375855
328,0.328,0.7819295115837381
329,0.329,0.7977256986223991
330,0.33,0.8135161605145502
331,0.331,0.829294336492055
332,0.332,0.8450536592261887
333,0.333,0.8607875571989313
334,0.334,0.8764894570761879
335,0.335,0.8921527860820724
336,0.336,0.9077709743734219
337,0.337,0.9233374574137009
338,0.338,0.9388456783454354
339,0.339,0.9542890903603433
340,0.34,0.9696611590663191
341,0.341,0.9849553648504219
342,0.342,1.0001652052370256
343,0.343,1.0152841972403086
344,0.34400000000000003,1.0303058797102203
345,0.34500000000000003,1.0452238156711045
346,0.34600000000000003,1.060031594652152
347,0.34700000000000003,1.074722835008835
348,0.34800000000000003,1.0892911862345094
349,0.34900000000000003,1.1037303312613655
350,0.35000000000000003,1.1180339887498953
351,0.35100000000000003,1.1321959153660648
352,0.352,1.1462099080453931
353,0.353,1.1600698062431167
354,0.354,1.1737694941696362
355,0.355,1.1873029030104705
356,0.356,1.2006640131299031
357,0.357,1.2138468562575468
358,0.358,1.226845517657055
359,0.359,1.239654138276192
360,0.36,1.2522669168775042
361,0.361,1.26467811214884
362,0.362,1.2768820447929543
363,0.363,1.2888730995954556
364,0.364,1.3006457274703724
365,0.365,1.3121944474825902
366,0.366,1.3235138488464495
367,0.367,1.3345985928997979
368,0.368,1.3454434150527792
369,0.369,1.3560431267106723
370,0.37,1.3663926171701006
371,0.371,1.3764868554879257
372,0.372,1.3863208923221584
373,0.373,1.3958898617442501
374,0.374,1.4051889830220903
375,0.375,1.414213562373095
376,0.376,1.4229589946867556
377,0.377,1.4314207652160327
378,0.378,1.439594451236987
379,0.379,1.44747572367607
380,0.38,1.4550603487044782
381,0.381,1.4623441892990074
382,0.382,1.4693232067688595
383,0.383,1.4759934622478421
384,0.384,1.4823511181514355
385,0.385,1.4883924395982135
386,0.386,1.4941137957950983
387,0.387,1.4995116613859618
388,0.388,1.5045826177630963
389,0.389,1.5093233543410747
390,0.39,1.5137306697925534
391,0.391,1.5178014732455796
392,0.392,1.5215327854419645
393,0.393,1.5249217398563153
394,0.394,1.5279655837753299
395,0.395,1.5306616793369576
396,0.396,1.5330075045290634
397,0.397,1.5350006541472354
398,0.398,1.536638840711393
399,0.399,1.5379198953408642
400,0.4,1.5388417685876268
401,0.401,1.5394025312274067
402,0.402,1.5396003750083536
403,0.403,1.5394336133570259
404,0.404,1.5389006820414304
405,0.405,1.5380001397908778
406,0.406,1.5367306688724347
407,0.40700000000000003,1.5350910756237597
408,0.40800000000000003,1.5330802909421373
409,0.40900000000000003,1.530697370729527
410,0.41000000000000003,1.5279414962934745
411,0.41100000000000003,1.524811974703733
412,0.41200000000000003,1.521308239104468
413,0.41300000000000003,1.5174298489819344
414,0.41400000000000003,1.5131764903875238
415,0.41500000000000004,1.5085479761161027
416,0.41600000000000004,1.5035442458395767
417,0.417,1.498165366195628
418,0.418,1.4924115308315917
419,0.419,1.4862830604034574
420,0.42,1.4797804025299872
421,0.421,1.4729041317019693
422,0.422,1.465654949146633
423,0.423,1.4580336826472722
424,0.424,1.4500412863181393
425,0.425,1.4416788403346847
426,0.426,1.4329475506192377
427,0.427,1.4238487484822357
428,0.428,1.4143838902191266
429,0.429,1.404554556663086
430,0.43,1.394362452693704
431,0.431,1.3838094067018165
432,0.432,1.3728973700106604
433,0.433,1.361628416253568
434,0.434,1.3500047407084075
435,0.435,1.3380286595890063
436,0.436,1.3257026092938144
437,0.437,1.3130291456120582
438,0.438,1.3000109428876718
439,0.439,1.2866507931413034
440,0.44,1.2729516051506982
441,0.441,1.258916403489782
442,0.442,1.2445483275267952
443,0.443,1.2298506303818157
444,0.444,1.214826677844043
445,0.445,1.1994799472492348
446,0.446,1.1838140263176788
447,0.447,1.167832611953112
448,0.448,1.1515395090030223
449,0.449,1.1349386289807577
450,0.45,1.1180339887498951
451,0.451,1.1008297091713448
452,0.452,1.0833300137136543
453,0.453,1.0655392270270059
454,0.454,1.0474617734814238
455,0.455,1.0291021756696892
456,0.456,1.010465052875499
457,0.457,0.9915551195074221
458,0.458,0.972377183499183
459,0.459,0.9529361446768552
460,0.46,0.9332369930935432
461,0.461,0.913284807332128
462,0.462,0.8930847527766812
463,0.463,0.8726420798531745
464,0.464,0.851962122240082
465,0.465,0.8310502950495189
466,0.466,0.8099120929795733
467,0.467,0.7885530884384581
468,0.468,0.7669789296411637
469,0.46900000000000003,0.7451953386792901
470,0.47000000000000003,0.7232081095647203
471,0.47100000000000003,0.7010231062478468
472,0.47200000000000003,0.6786462606110362
473,0.47300000000000003,0.656083570438065
474,0.47400000000000003,0.6333410973602159
475,0.47500000000000003,0.6104249647797773
476,0.47600000000000003,0.587341355771689
477,0.47700000000000004,0.5640965109640584
478,0.47800000000000004,0.5406967263983001
479,0.47900000000000004,0.5171483513696779
480,0.48,0.4934577862489825
481,0.481,0.4696314802861301
482,0.482,0.44567592939646905
483,0.483,0.4215976739305648
484,0.484,0.39740329642825095
485,0.485,0.37309941935774416
486,0.486,0.34869270284064
487,0.487,0.3241898423635664
488,0.488,0.2995975664773147
489,0.489,0.2749226344842873
490,0.49,0.2501718341150393
491,0.491,0.22535197919475902
492,0.492,0.20046990730052658
493,0.493,0.1755324774101485
494,0.494,0.15054656754341667
495,0.495,0.1255190723966424
496,0.496,0.10045690097127154
497,0.497,0.07536697419743339
498,0.498,0.05025622255328717
499,0.499,0.025131583680968274
500,0.5,4.898587196589413e-16
501,0.501,-0.025131583680967292
502,0.502,-0.0502562225532862
503,0.503,-0.07536697419743241
504,0.504,-0.10045690097127055
505,0.505,-0.12551907239664142
506,0.506,-0.15054656754341567
507,0.507,-0.17553247741014752
508,0.508,-0.2004699073005256
509,0.509,-0.22535197919475805
510,0.51,-0.2501718341150383
511,0.511,-0.27492263448428633
512,0.512,-0.2995975664773137
513,0.513,-0.32418984236356546
514,0.514,-0.3486927028406391
515,0.515,-0.37309941935774316
516,0.516,-0.39740329642825
517,0.517,-0.42159767393056385
518,0.518,-0.44567592939646816
519,0.519,-0.4696314802861291
520,0.52,-0.4934577862489815
521,0.521,-0.5171483513696791
522,0.522,-0.5406967263983014
523,0.523,-0.564096510964058
524,0.524,-0.5873413557716897
525,0.525,-0.6104249647797779
526,0.526,-0.6333410973602155
527,0.527,-0.6560835704380661
528,0.528,-0.6786462606110375
529,0.529,-0.7010231062478464
530,0.53,-0.7232081095647214
531,0.531,-0.7451953386792912
532,0.532,-0.7669789296411632
533,0.533,-0.7885530884384572
534,0.534,-0.8099120929795739
535,0.535,-0.8310502950495186
536,0.536,-0.8519621222400817
537,0.537,-0.8726420798531755
538,0.538,-0.8930847527766809
539,0.539,-0.9132848073321277
540,0.54,-0.9332369930935442
541,0.541,-0.9529361446768547
542,0.542,-0.9723771834991823
543,0.543,-0.9915551195074226
544,0.544,-1.0104650528754988
545,0.545,-1.029102175669689
546,0.546,-1.0474617734814244
547,0.547,-1.0655392270270054
548,0.548,-1.0833300137136541
549,0.549,-1.1008297091713457
550,0.55,-1.118033988749895
551,0.551,-1.1349386289807577
552,0.552,-1.1515395090030225
553,0.553,-1.1678326119531115
554,0.554,-1.1838140263176786
555,0.555,-1.1994799472492357
556,0.556,-1.2148266778440426
557,0.557,-1.2298506303818155
558,0.558,-1.244548327526796
559,0.559,-1.2589164034897817
560,0.56,-1.272951605150698
561,0.561,-1.2866507931413036
562,0.562,-1.300010942887672
563,0.5630000000000001,-1.3130291456120582
564,0.5640000000000001,-1.325702609293815
565,0.5650000000000001,-1.3380286595890067
566,0.5660000000000001,-1.3500047407084073
567,0.5670000000000001,-1.3616284162535683
568,0.5680000000000001,-1.3728973700106608
569,0.5690000000000001,-1.3838094067018165
570,0.5700000000000001,-1.394362452693704
571,0.5710000000000001,-1.404554556663086
572,0.5720000000000001,-1.4143838902191266
573,0.5730000000000001,-1.423848748482236
574,0.5740000000000001,-1.4329475506192382
575,0.5750000000000001,-1.441678840334685
576,0.5760000000000001,-1.4500412863181396
577,0.577,-1.4580336826472715
578,0.578,-1.4656549491466322
579,0.579,-1.4729041317019687
580,0.58,-1.4797804025299865
581,0.581,-1.4862830604034567
582,0.582,-1.4924115308315913
583,0.583,-1.4981653661956278
584,0.584,-1.5035442458395765
585,0.585,-1.5085479761161025
586,0.586,-1.5131764903875236
587,0.587,-1.5174298489819344
588,0.588,-1.5213082391044679
589,0.589,-1.524811974703733
590,0.59,-1.5279414962934745
591,0.591,-1.5306973707295266
592,0.592,-1.5330802909421375
593,0.593,-1.5350910756237597
594,0.594,-1.5367306688724347
595,0.595,-1.538000139790878
596,0.596,-1.5389006820414304
597,0.597,-1.5394336133570259
598,0.598,-1.5396003750083538
599,0.599,-1.5394025312274067
600,0.6,-1.5388417685876268
601,0.601,-1.5379198953408646
602,0.602,-1.536638840711393
603,0.603,-1.5350006541472354
604,0.604,-1.5330075045290636
605,0.605,-1.5306616793369578
606,0.606,-1.5279655837753299
607,0.607,-1.5249217398563157
608,0.608,-1.5215327854419645
609,0.609,-1.5178014732455796
610,0.61,-1.513730669792554
611,0.611,-1.509323354341075
612,0.612,-1.5045826177630963
613,0.613,-1.4995116613859625
614,0.614,-1.4941137957950983
615,0.615,-1.4883924395982135
616,0.616,-1.4823511181514362
617,0.617,-1.4759934622478423
618,0.618,-1.46932320676886
619,0.619,-1.4623441892990083
620,0.62,-1.4550603487044784
621,0.621,-1.4474757236760702
622,0.622,-1.4395944512369878
623,0.623,-1.431420765216033
624,0.624,-1.422958994686756
625,0.625,-1.4142135623730958
626,0.626,-1.4051889830220907
627,0.627,-1.3958898617442506
628,0.628,-1.3863208923221582
629,0.629,-1.3764868554879262
630,0.63,-1.366392617170101
631,0.631,-1.3560431267106718
632,0.632,-1.3454434150527796
633,0.633,-1.3345985928997983
634,0.634,-1.3235138488464493
635,0.635,-1.3121944474825906
636,0.636,-1.3006457274703729
637,0.637,-1.2888730995954552
638,0.638,-1.2768820447929548
639,0.639,-1.2646781121488404
640,0.64,-1.2522669168775042
641,0.641,-1.2396541382761925
642,0.642,-1.2268455176570559
643,0.643,-1.2138468562575464
644,0.644,-1.2006640131299031
645,0.645,-1.187302903010471
646,0.646,-1.1737694941696355
647,0.647,-1.1600698062431172
648,0.648,-1.1462099080453934
649,0.649,-1.132195915366064
650,0.65,-1.1180339887498953
651,0.651,-1.103730331261366
652,0.652,-1.0892911862345085
653,0.653,-1.0747228350088347
654,0.654,-1.060031594652152
655,0.655,-1.0452238156711033
656,0.656,-1.0303058797102203
657,0.657,-1.0152841972403082
658,0.658,-1.0001652052370247
659,0.659,-0.9849553648504216
660,0.66,-0.9696611590663193
661,0.661,-0.9542890903603424
662,0.662,-0.9388456783454355
663,0.663,-0.9233374574137008
664,0.664,-0.9077709743734208
665,0.665,-0.8921527860820724
666,0.666,-0.8764894570761875
667,0.667,-0.8607875571989304
668,0.668,-0.8450536592261884
669,0.669,-0.8292943364920552
670,0.67,-0.8135161605145493
671,0.671,-0.7977256986223992
672,0.672,-0.7819295115837381
673,0.673,-0.7661341512375844
674,0.674,-0.7503461581289067
675,0.675,-0.7345720591481365
676,0.676,-0.7188183651759869
677,0.677,-0.7030915687343757
678,0.678,-0.6873981416443161
679,0.679,-0.6717445326916113
680,0.68,-0.6561371653011652
681,0.681,-0.640582435220741
682,0.682,-0.6250867082150184
683,0.683,-0.609656317770729
684,0.684,-0.5942975628137076
685,0.685,-0.5790167054386888
686,0.686,-0.5638199686526197
687,0.687,-0.548713534132314
688,0.6880000000000001,-0.5337035399972545
689,0.6890000000000001,-0.5187960785983126
690,0.6900000000000001,-0.5039971943231782
691,0.6910000000000001,-0.4893128814193083
692,0.6920000000000001,-0.47474908183512426
693,0.6930000000000001,-0.46031168308025266
694,0.6940000000000001,-0.44600651610558156
695,0.6950000000000001,-0.43183935320385414
696,0.6960000000000001,-0.41781590593156837
697,0.6970000000000001,-0.40394182305292803
698,0.6980000000000001,-0.3902226885065564
699,0.6990000000000001,-0.37666401939570326
700,0.7000000000000001,-0.3632712640026794
701,0.7010000000000001,-0.3500497998281942
702,0.7020000000000001,-0.33700493165630807
703,0.7030000000000001,-0.32414188964570523
704,0.704,-0.3114658274479326
705,0.705,-0.2989818203532919
706,0.706,-0.28669486346506157
707,0.707,-0.27460986990266234
708,0.708,-0.26273166903442524
709,0.709,-0.2510650047406041
710,0.71,-0.23961453370722052
711,0.711,-0.22838482375136726
712,0.712,-0.21738035217857032
713,0.713,-0.20660550417277757
714,0.714,-0.19606457121955434
715,0.715,-0.18576174956305702
716,0.716,-0.17570113869731774
717,0.717,-0.16588673989237857
718,0.718,-0.15632245475581963
719,0.719,-0.14701208383016362
720,0.72,-0.1379593252266741
721,0.721,-0.12916777329603457
722,0.722,-0.12064091733637083
723,0.723,-0.11238214033907823
724,0.724,-0.10439471777291476
725,0.725,-0.09668181640677043
726,0.726,-0.08924649317154332
727,0.727,-0.08209169406153405
728,0.728,-0.07522025307573421
729,0.729,-0.06863489119939203
730,0.73,-0.06233821542622642
731,0.731,-0.05633271782162186
732,0.732,-0.050620774627144205
733,0.733,-0.045204645406704325
734,0.734,-0.040086472234657555
735,0.735,-0.03526827892613715
736,0.736,-0.030751970309898624
737,0.737,-0.026539331543924294
738,0.738,-0.02263202747403692
739,0.739,-0.01903160203575316
740,0.74,-0.01573947769958306
741,0.741,-0.012756954959977085
742,0.742,-0.010085211868103516
743,0.743,-0.007725303608618339
744,0.744,-0.00567816212058081
745,0.745,-0.003944595762651604
746,0.746,-0.002525289022686117
747,0.747,-0.001420802271833943
748,0.748,-0.000631571563226907
749,0.749,-0.0001579084753281501
750,0.75,0.0
751,0.751,-0.0001579084753281501
752,0.752,-0.000631571563226796
753,0.753,-0.001420802271833943
754,0.754,-0.002525289022686006
755,0.755,-0.003944595762651493
756,0.756,-0.005678162120580699
757,0.757,-0.007725303608618117
758,0.758,-0.010085211868103294
759,0.759,-0.012756954959976863
760,0.76,-0.01573947769958295
761,0.761,-0.019031602035752937
762,0.762,-0.022632027474036698
763,0.763,-0.026539331543924072
764,0.764,-0.030751970309898402
765,0.765,-0.03526827892613682
766,0.766,-0.04008647223465733
767,0.767,-0.04520464540670388
768,0.768,-0.05062077462714376
769,0.769,-0.056332717821621414
770,0.77,-0.062338215426226085
771,0.771,-0.06863489119939159
772,0.772,-0.07522025307573377
773,0.773,-0.08209169406153372
774,0.774,-0.08924649317154276
775,0.775,-0.0966818164067701
776,0.776,-0.10439471777291431
777,0.777,-0.11238214033907779
778,0.778,-0.12064091733637028
779,0.779,-0.12916777329603413
780,0.78,-0.13795932522667353
781,0.781,-0.14701208383016307
782,0.782,-0.15632245475581907
783,0.783,-0.165886739892378
784,0.784,-0.17570113869731718
785,0.785,-0.18576174956305647
786,0.786,-0.19606457121955356
787,0.787,-0.2066055041727769
788,0.788,-0.21738035217856966
789,0.789,-0.2283848237513666
790,0.79,-0.23961453370721986
791,0.791,-0.25106500474060345
792,0.792,-0.26273166903442446
793,0.793,-0.27460986990266156
794,0.794,-0.2866948634650609
795,0.795,-0.29898182035329113
796,0.796,-0.31146582744793183
797,0.797,-0.32414188964570545
798,0.798,-0.33700493165630874
799,0.799,-0.3500497998281945
800,0.8,-0.36327126400268006
801,0.801,-0.3766640193957036
802,0.802,-0.39022268850655684
803,0.803,-0.40394182305292836
804,0.804,-0.4178159059315687
805,0.805,-0.4318393532038546
806,0.806,-0.44600651610558206
807,0.807,-0.46031168308025333
808,0.808,-0.47474908183512476
809,0.809,-0.4893128814193091
810,0.81,-0.5039971943231787
811,0.811,-0.518796078598313
812,0.812,-0.5337035399972567
813,0.8130000000000001,-0.5487135341323145
814,0.8140000000000001,-0.5638199686526202
815,0.8150000000000001,-0.579016705438691
816,0.8160000000000001,-0.5942975628137084
817,0.8170000000000001,-0.6096563177707295
818,0.8180000000000001,-0.625086708215021
819,0.8190000000000001,-0.6405824352207414
820,0.8200000000000001,-0.6561371653011656
821,0.8210000000000001,-0.6717445326916134
822,0.8220000000000001,-0.6873981416443166
823,0.8230000000000001,-0.7030915687343762
824,0.8240000000000001,-0.7188183651759891
825,0.8250000000000001,-0.7345720591481374
826,0.8260000000000001,-0.7503461581289071
827,0.8270000000000001,-0.766134151237587
828,0.8280000000000001,-0.7819295115837385
829,0.8290000000000001,-0.7977256986223996
830,0.8300000000000001,-0.8135161605145516
831,0.8310000000000001,-0.8292943364920556
832,0.8320000000000001,-0.8450536592261888
833,0.833,-0.8607875571989294
834,0.834,-0.8764894570761866
835,0.835,-0.8921527860820715
836,0.836,-0.9077709743734199
837,0.837,-0.9233374574136998
838,0.838,-0.9388456783454346
839,0.839,-0.9542890903603415
840,0.84,-0.9696611590663184
841,0.841,-0.9849553648504207
842,0.842,-1.0001652052370238
843,0.843,-1.0152841972403073
844,0.844,-1.0303058797102191
845,0.845,-1.0452238156711027
846,0.846,-1.060031594652151
847,0.847,-1.0747228350088338
848,0.848,-1.0892911862345076
849,0.849,-1.103730331261365
850,0.85,-1.1180339887498927
851,0.851,-1.1321959153660648
852,0.852,-1.1462099080453925
853,0.853,-1.1600698062431147
854,0.854,-1.1737694941696364
855,0.855,-1.1873029030104703
856,0.856,-1.200664013129901
857,0.857,-1.2138468562575473
858,0.858,-1.2268455176570552
859,0.859,-1.2396541382761903
860,0.86,-1.252266916877505
861,0.861,-1.2646781121488397
862,0.862,-1.2768820447929525
863,0.863,-1.288873099595456
864,0.864,-1.3006457274703722
865,0.865,-1.3121944474825882
866,0.866,-1.3235138488464502
867,0.867,-1.334598592899798
868,0.868,-1.3454434150527776
869,0.869,-1.3560431267106732
870,0.87,-1.3663926171701006
871,0.871,-1.376486855487924
872,0.872,-1.3863208923221586
873,0.873,-1.39588986174425
874,0.874,-1.4051889830220885
